,summary,config,name,group,tag
187,"{'_runtime': 3.5631675720214844, '_step': 20, '_timestamp': 1733919642.9154837, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.7142857142857143, 'eval/f1_macro': 0.7031543052003411, 'eval/f1_micro': 0.7142857142857143, 'eval/f1_weighted': 0.7040047903219259, 'eval/loss': 3.1157459104988425, 'eval/precision_macro': 0.7059981684981684, 'eval/precision_micro': 0.7142857142857143, 'eval/precision_weighted': 0.7045831152974009, 'eval/recall_macro': 0.7113636363636363, 'eval/recall_micro': 0.7142857142857143, 'eval/recall_weighted': 0.7142857142857143, 'split': 10, 'test/accuracy': 0.3333333333333333, 'test/f1_macro': 0.28968253968253965, 'test/f1_micro': 0.3333333333333333, 'test/f1_weighted': 0.34542705971277393, 'test/loss': 14.249852293021387, 'test/precision_macro': 0.359280303030303, 'test/precision_micro': 0.3333333333333333, 'test/precision_weighted': 0.42907647907647906, 'test/recall_macro': 0.29420405982905984, 'test/recall_micro': 0.3333333333333333, 'test/recall_weighted': 0.3333333333333333}","{'dt_criterion': 'entropy', 'dt_max_depth': 11, 'trial.number': 21, 'dt_min_samples_leaf': 11}",serene-water-783,DecisionTree,"['TfIdf', 'preprocessed']"
188,"{'_runtime': 3.613679885864258, '_step': 20, '_timestamp': 1733919653.0384338, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.6666666666666666, 'eval/f1_macro': 0.6645849224510552, 'eval/f1_micro': 0.6666666666666666, 'eval/f1_weighted': 0.6647990749821414, 'eval/loss': 2.31332508436902, 'eval/precision_macro': 0.685515873015873, 'eval/precision_micro': 0.6666666666666666, 'eval/precision_weighted': 0.6877362055933485, 'eval/recall_macro': 0.6681818181818182, 'eval/recall_micro': 0.6666666666666666, 'eval/recall_weighted': 0.6666666666666666, 'split': 10, 'test/accuracy': 0.380952380952381, 'test/f1_macro': 0.33306595365418895, 'test/f1_micro': 0.380952380952381, 'test/f1_weighted': 0.3894066717596129, 'test/loss': 4.5688019698329185, 'test/precision_macro': 0.4161442006269592, 'test/precision_micro': 0.380952380952381, 'test/precision_weighted': 0.46931548655686595, 'test/recall_macro': 0.32385149572649574, 'test/recall_micro': 0.380952380952381, 'test/recall_weighted': 0.380952380952381}","{'dt_criterion': 'entropy', 'dt_max_depth': 7, 'trial.number': 22, 'dt_min_samples_leaf': 6}",trim-donkey-784,DecisionTree,"['TfIdf', 'preprocessed']"
189,"{'_runtime': 3.581872940063477, '_step': 20, '_timestamp': 1733919663.1180608, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.5, 'eval/f1_macro': 0.4790313852813852, 'eval/f1_micro': 0.5, 'eval/f1_weighted': 0.4793083900226757, 'eval/loss': 0.9845936312814176, 'eval/precision_macro': 0.5023448773448773, 'eval/precision_micro': 0.5, 'eval/precision_weighted': 0.5037792894935752, 'eval/recall_macro': 0.5022727272727272, 'eval/recall_micro': 0.5, 'eval/recall_weighted': 0.5, 'split': 10, 'test/accuracy': 0.36507936507936506, 'test/f1_macro': 0.3301975865462482, 'test/f1_micro': 0.36507936507936506, 'test/f1_weighted': 0.3756404516609766, 'test/loss': 6.201682652272876, 'test/precision_macro': 0.33511904761904765, 'test/precision_micro': 0.36507936507936506, 'test/precision_weighted': 0.39315948601662887, 'test/recall_macro': 0.3314636752136752, 'test/recall_micro': 0.36507936507936506, 'test/recall_weighted': 0.36507936507936506}","{'dt_criterion': 'entropy', 'dt_max_depth': 16, 'trial.number': 23, 'dt_min_samples_leaf': 18}",peach-leaf-785,DecisionTree,"['TfIdf', 'preprocessed']"
190,"{'_runtime': 3.50693678855896, '_step': 20, '_timestamp': 1733919672.1516848, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.42857142857142855, 'eval/f1_macro': 0.3238158899923606, 'eval/f1_micro': 0.42857142857142855, 'eval/f1_weighted': 0.3237022081559897, 'eval/loss': 1.9850707919187736, 'eval/precision_macro': 0.46568627450980393, 'eval/precision_micro': 0.42857142857142855, 'eval/precision_weighted': 0.4561157796451914, 'eval/recall_macro': 0.42954545454545456, 'eval/recall_micro': 0.42857142857142855, 'eval/recall_weighted': 0.42857142857142855, 'split': 10, 'test/accuracy': 0.380952380952381, 'test/f1_macro': 0.1904761904761905, 'test/f1_micro': 0.380952380952381, 'test/f1_weighted': 0.26303854875283444, 'test/loss': 1.944316508452904, 'test/precision_macro': 0.14950980392156862, 'test/precision_micro': 0.380952380952381, 'test/precision_weighted': 0.2018362900715842, 'test/recall_macro': 0.2670940170940171, 'test/recall_micro': 0.380952380952381, 'test/recall_weighted': 0.380952380952381}","{'dt_criterion': 'entropy', 'dt_max_depth': 4, 'trial.number': 24, 'dt_min_samples_leaf': 5}",silver-cosmos-786,DecisionTree,"['TfIdf', 'preprocessed']"
191,"{'_runtime': 3.614221811294556, '_step': 20, '_timestamp': 1733919682.307144, '_wandb': {'runtime': 3}, 'eval/accuracy': 0.6428571428571429, 'eval/f1_macro': 0.6236802413273002, 'eval/f1_micro': 0.6428571428571429, 'eval/f1_weighted': 0.6281692164045105, 'eval/loss': 3.286482854737469, 'eval/precision_macro': 0.641941391941392, 'eval/precision_micro': 0.6428571428571429, 'eval/precision_weighted': 0.6418977847549276, 'eval/recall_macro': 0.6340909090909091, 'eval/recall_micro': 0.6428571428571429, 'eval/recall_weighted': 0.6428571428571429, 'split': 10, 'test/accuracy': 0.380952380952381, 'test/f1_macro': 0.32898807688354403, 'test/f1_micro': 0.380952380952381, 'test/f1_weighted': 0.3759340019284515, 'test/loss': 12.587906641667688, 'test/precision_macro': 0.356060606060606, 'test/precision_micro': 0.380952380952381, 'test/precision_weighted': 0.4211502782931354, 'test/recall_macro': 0.35670405982905984, 'test/recall_micro': 0.380952380952381, 'test/recall_weighted': 0.380952380952381}","{'dt_criterion': 'entropy', 'dt_max_depth': 12, 'trial.number': 25, 'dt_min_samples_leaf': 10}",jolly-haze-787,DecisionTree,"['TfIdf', 'preprocessed']"
192,"{'_runtime': 3.6849091053009033, '_step': 20, '_timestamp': 1733919691.712942, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.5714285714285714, 'eval/f1_macro': 0.5815873015873017, 'eval/f1_micro': 0.5714285714285714, 'eval/f1_weighted': 0.582615268329554, 'eval/loss': 2.5489946461682065, 'eval/precision_macro': 0.6095238095238096, 'eval/precision_micro': 0.5714285714285714, 'eval/precision_weighted': 0.6131519274376418, 'eval/recall_macro': 0.5727272727272728, 'eval/recall_micro': 0.5714285714285714, 'eval/recall_weighted': 0.5714285714285714, 'split': 10, 'test/accuracy': 0.42857142857142855, 'test/f1_macro': 0.3466200466200466, 'test/f1_micro': 0.42857142857142855, 'test/f1_weighted': 0.39694379694379694, 'test/loss': 8.856225909728506, 'test/precision_macro': 0.5589285714285714, 'test/precision_micro': 0.42857142857142855, 'test/precision_weighted': 0.5099773242630387, 'test/recall_macro': 0.3466880341880342, 'test/recall_micro': 0.42857142857142855, 'test/recall_weighted': 0.42857142857142855}","{'dt_criterion': 'gini', 'dt_max_depth': 16, 'trial.number': 26, 'dt_min_samples_leaf': 7}",devoted-feather-788,DecisionTree,"['TfIdf', 'preprocessed']"
193,"{'_runtime': 3.671054363250733, '_step': 20, '_timestamp': 1733919701.7960894, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.5714285714285714, 'eval/f1_macro': 0.5815873015873017, 'eval/f1_micro': 0.5714285714285714, 'eval/f1_weighted': 0.582615268329554, 'eval/loss': 2.5489946461682065, 'eval/precision_macro': 0.6095238095238096, 'eval/precision_micro': 0.5714285714285714, 'eval/precision_weighted': 0.6131519274376418, 'eval/recall_macro': 0.5727272727272728, 'eval/recall_micro': 0.5714285714285714, 'eval/recall_weighted': 0.5714285714285714, 'split': 10, 'test/accuracy': 0.4126984126984127, 'test/f1_macro': 0.2966200466200466, 'test/f1_micro': 0.4126984126984127, 'test/f1_weighted': 0.3683723683723683, 'test/loss': 8.879932184132405, 'test/precision_macro': 0.30892857142857144, 'test/precision_micro': 0.4126984126984127, 'test/precision_weighted': 0.3671201814058957, 'test/recall_macro': 0.3189102564102564, 'test/recall_micro': 0.4126984126984127, 'test/recall_weighted': 0.4126984126984127}","{'dt_criterion': 'gini', 'dt_max_depth': 16, 'trial.number': 27, 'dt_min_samples_leaf': 7}",radiant-sponge-789,DecisionTree,"['TfIdf', 'preprocessed']"
194,"{'_runtime': 3.804225444793701, '_step': 20, '_timestamp': 1733919712.3436923, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.6666666666666666, 'eval/f1_macro': 0.6473262032085562, 'eval/f1_micro': 0.6666666666666666, 'eval/f1_weighted': 0.6507002801120448, 'eval/loss': 4.805952206188662, 'eval/precision_macro': 0.6448051948051947, 'eval/precision_micro': 0.6666666666666666, 'eval/precision_weighted': 0.6462585034013605, 'eval/recall_macro': 0.6613636363636364, 'eval/recall_micro': 0.6666666666666666, 'eval/recall_weighted': 0.6666666666666666, 'split': 10, 'test/accuracy': 0.3492063492063492, 'test/f1_macro': 0.32330763508487187, 'test/f1_micro': 0.3492063492063492, 'test/f1_weighted': 0.3491548238961507, 'test/loss': 11.607815418658534, 'test/precision_macro': 0.34819688109161795, 'test/precision_micro': 0.3492063492063492, 'test/precision_weighted': 0.37699186237197935, 'test/recall_macro': 0.327991452991453, 'test/recall_micro': 0.3492063492063492, 'test/recall_weighted': 0.3492063492063492}","{'dt_criterion': 'gini', 'dt_max_depth': 18, 'trial.number': 28, 'dt_min_samples_leaf': 7}",bright-disco-790,DecisionTree,"['TfIdf', 'preprocessed']"
195,"{'_runtime': 3.76590895652771, '_step': 20, '_timestamp': 1733919720.83891, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.4523809523809524, 'eval/f1_macro': 0.42894616040396094, 'eval/f1_micro': 0.4523809523809524, 'eval/f1_weighted': 0.43094941432537337, 'eval/loss': 1.868545806498357, 'eval/precision_macro': 0.43377976190476186, 'eval/precision_micro': 0.4523809523809524, 'eval/precision_weighted': 0.4372165532879818, 'eval/recall_macro': 0.45227272727272727, 'eval/recall_micro': 0.4523809523809524, 'eval/recall_weighted': 0.4523809523809524, 'split': 10, 'test/accuracy': 0.380952380952381, 'test/f1_macro': 0.30877192982456136, 'test/f1_micro': 0.380952380952381, 'test/f1_weighted': 0.363464216095795, 'test/loss': 7.35867129973496, 'test/precision_macro': 0.3181037270595844, 'test/precision_micro': 0.380952380952381, 'test/precision_weighted': 0.35817847229440736, 'test/recall_macro': 0.31343482905982906, 'test/recall_micro': 0.380952380952381, 'test/recall_weighted': 0.380952380952381}","{'dt_criterion': 'gini', 'dt_max_depth': 14, 'trial.number': 29, 'dt_min_samples_leaf': 11}",fallen-gorge-791,DecisionTree,"['TfIdf', 'preprocessed']"
196,"{'_runtime': 3.729984998703003, '_step': 20, '_timestamp': 1733919730.88668, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.6190476190476191, 'eval/f1_macro': 0.5525176577808156, 'eval/f1_micro': 0.6190476190476191, 'eval/f1_weighted': 0.5587778971237618, 'eval/loss': 2.494529047301744, 'eval/precision_macro': 0.5358585858585858, 'eval/precision_micro': 0.6190476190476191, 'eval/precision_weighted': 0.5402116402116403, 'eval/recall_macro': 0.6090909090909091, 'eval/recall_micro': 0.6190476190476191, 'eval/recall_weighted': 0.6190476190476191, 'split': 10, 'test/accuracy': 0.2222222222222222, 'test/f1_macro': 0.16530054644808742, 'test/f1_micro': 0.2222222222222222, 'test/f1_weighted': 0.15672730426828785, 'test/loss': 6.77988367093318, 'test/precision_macro': 0.211734693877551, 'test/precision_micro': 0.2222222222222222, 'test/precision_weighted': 0.22481373501781665, 'test/recall_macro': 0.26482371794871795, 'test/recall_micro': 0.2222222222222222, 'test/recall_weighted': 0.2222222222222222}","{'dt_criterion': 'gini', 'dt_max_depth': 10, 'trial.number': 30, 'dt_min_samples_leaf': 6}",astral-durian-792,DecisionTree,"['TfIdf', 'preprocessed']"
197,"{'_runtime': 3.673463106155395, '_step': 20, '_timestamp': 1733919741.067752, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.5714285714285714, 'eval/f1_macro': 0.564582899937591, 'eval/f1_micro': 0.5714285714285714, 'eval/f1_weighted': 0.5694126620900076, 'eval/loss': 2.472352155300539, 'eval/precision_macro': 0.5646464646464646, 'eval/precision_micro': 0.5714285714285714, 'eval/precision_weighted': 0.5687830687830687, 'eval/recall_macro': 0.5659090909090909, 'eval/recall_micro': 0.5714285714285714, 'eval/recall_weighted': 0.5714285714285714, 'split': 10, 'test/accuracy': 0.4126984126984127, 'test/f1_macro': 0.34942528735632183, 'test/f1_micro': 0.4126984126984127, 'test/f1_weighted': 0.4010946907498632, 'test/loss': 9.452897123638026, 'test/precision_macro': 0.35757211538461536, 'test/precision_micro': 0.4126984126984127, 'test/precision_weighted': 0.3979700854700855, 'test/recall_macro': 0.3490918803418803, 'test/recall_micro': 0.4126984126984127, 'test/recall_weighted': 0.4126984126984127}","{'dt_criterion': 'entropy', 'dt_max_depth': 10, 'trial.number': 31, 'dt_min_samples_leaf': 8}",toasty-glitter-793,DecisionTree,"['TfIdf', 'preprocessed']"
198,"{'_runtime': 3.537222385406494, '_step': 20, '_timestamp': 1733919750.9626243, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.6190476190476191, 'eval/f1_macro': 0.5694444444444444, 'eval/f1_micro': 0.6190476190476191, 'eval/f1_weighted': 0.5740740740740741, 'eval/loss': 2.4807064788661206, 'eval/precision_macro': 0.625, 'eval/precision_micro': 0.6190476190476191, 'eval/precision_weighted': 0.6220238095238095, 'eval/recall_macro': 0.6090909090909091, 'eval/recall_micro': 0.6190476190476191, 'eval/recall_weighted': 0.6190476190476191, 'split': 10, 'test/accuracy': 0.23809523809523808, 'test/f1_macro': 0.24686779417308888, 'test/f1_micro': 0.23809523809523808, 'test/f1_weighted': 0.2497044432392548, 'test/loss': 8.448333626319801, 'test/precision_macro': 0.3188186813186813, 'test/precision_micro': 0.23809523809523808, 'test/precision_weighted': 0.3609366823652538, 'test/recall_macro': 0.2676282051282051, 'test/recall_micro': 0.23809523809523808, 'test/recall_weighted': 0.23809523809523808}","{'dt_criterion': 'gini', 'dt_max_depth': 15, 'trial.number': 32, 'dt_min_samples_leaf': 8}",exalted-gorge-794,DecisionTree,"['TfIdf', 'preprocessed']"
199,"{'_runtime': 3.7157368659973145, '_step': 20, '_timestamp': 1733919761.17214, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.7142857142857143, 'eval/f1_macro': 0.717956095481671, 'eval/f1_micro': 0.7142857142857143, 'eval/f1_weighted': 0.7192079730442903, 'eval/loss': 2.9822554788409197, 'eval/precision_macro': 0.7625, 'eval/precision_micro': 0.7142857142857143, 'eval/precision_weighted': 0.7678571428571429, 'eval/recall_macro': 0.7159090909090908, 'eval/recall_micro': 0.7142857142857143, 'eval/recall_weighted': 0.7142857142857143, 'split': 10, 'test/accuracy': 0.4444444444444444, 'test/f1_macro': 0.38813725104047686, 'test/f1_micro': 0.4444444444444444, 'test/f1_weighted': 0.4308348343166571, 'test/loss': 14.57337135355225, 'test/precision_macro': 0.40460526315789475, 'test/precision_micro': 0.4444444444444444, 'test/precision_weighted': 0.43922305764411024, 'test/recall_macro': 0.40197649572649574, 'test/recall_micro': 0.4444444444444444, 'test/recall_weighted': 0.4444444444444444}","{'dt_criterion': 'entropy', 'dt_max_depth': 17, 'trial.number': 33, 'dt_min_samples_leaf': 5}",colorful-mountain-795,DecisionTree,"['TfIdf', 'preprocessed']"
200,"{'_runtime': 3.6879868507385254, '_step': 20, '_timestamp': 1733919771.268719, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.6666666666666666, 'eval/f1_macro': 0.6198279980888677, 'eval/f1_micro': 0.6666666666666666, 'eval/f1_weighted': 0.6242520419539053, 'eval/loss': 2.37063301962972, 'eval/precision_macro': 0.6281862745098039, 'eval/precision_micro': 0.6666666666666666, 'eval/precision_weighted': 0.628734827264239, 'eval/recall_macro': 0.6590909090909091, 'eval/recall_micro': 0.6666666666666666, 'eval/recall_weighted': 0.6666666666666666, 'split': 10, 'test/accuracy': 0.31746031746031744, 'test/f1_macro': 0.29343971631205673, 'test/f1_micro': 0.31746031746031744, 'test/f1_weighted': 0.31172924789946066, 'test/loss': 8.925385624367744, 'test/precision_macro': 0.3999255952380952, 'test/precision_micro': 0.31746031746031744, 'test/precision_weighted': 0.39729780801209374, 'test/recall_macro': 0.31303418803418803, 'test/recall_micro': 0.31746031746031744, 'test/recall_weighted': 0.31746031746031744}","{'dt_criterion': 'gini', 'dt_max_depth': 17, 'trial.number': 34, 'dt_min_samples_leaf': 5}",skilled-silence-796,DecisionTree,"['TfIdf', 'preprocessed']"
201,"{'_runtime': 3.699775457382202, '_step': 20, '_timestamp': 1733919781.3835914, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.6904761904761905, 'eval/f1_macro': 0.6869941652550349, 'eval/f1_micro': 0.6904761904761905, 'eval/f1_weighted': 0.6887867136314342, 'eval/loss': 2.193807358183215, 'eval/precision_macro': 0.7048160173160173, 'eval/precision_micro': 0.6904761904761905, 'eval/precision_weighted': 0.7095186559472273, 'eval/recall_macro': 0.6909090909090909, 'eval/recall_micro': 0.6904761904761905, 'eval/recall_weighted': 0.6904761904761905, 'split': 10, 'test/accuracy': 0.4444444444444444, 'test/f1_macro': 0.3918596616365379, 'test/f1_micro': 0.4444444444444444, 'test/f1_weighted': 0.4432669619571966, 'test/loss': 14.65860982670412, 'test/precision_macro': 0.3942307692307691, 'test/precision_micro': 0.4444444444444444, 'test/precision_weighted': 0.4482600732600732, 'test/recall_macro': 0.3967681623931624, 'test/recall_micro': 0.4444444444444444, 'test/recall_weighted': 0.4444444444444444}","{'dt_criterion': 'entropy', 'dt_max_depth': 20, 'trial.number': 35, 'dt_min_samples_leaf': 6}",classic-dust-797,DecisionTree,"['TfIdf', 'preprocessed']"
202,"{'_runtime': 3.820692777633667, '_step': 20, '_timestamp': 1733919791.6803467, '_wandb': {'runtime': 2}, 'eval/accuracy': 0.6666666666666666, 'eval/f1_macro': 0.6635093167701862, 'eval/f1_micro': 0.6666666666666666, 'eval/f1_weighted': 0.6648328896776101, 'eval/loss': 3.076647869149369, 'eval/precision_macro': 0.665530303030303, 'eval/precision_micro': 0.6666666666666666, 'eval/precision_weighted': 0.6675685425685426, 'eval/recall_macro': 0.665909090909091, 'eval/recall_micro': 0.6666666666666666, 'eval/recall_weighted': 0.6666666666666666, 'split': 10, 'test/accuracy': 0.3968253968253968, 'test/f1_macro': 0.3392857142857143, 'test/f1_micro': 0.3968253968253968, 'test/f1_weighted': 0.3854875283446712, 'test/loss': 15.238232966387656, 'test/precision_macro': 0.34895833333333337, 'test/precision_micro': 0.3968253968253968, 'test/precision_weighted': 0.3865079365079365, 'test/recall_macro': 0.34468482905982906, 'test/recall_micro': 0.3968253968253968, 'test/recall_weighted': 0.3968253968253968}","{'dt_criterion': 'entropy', 'dt_max_depth': 20, 'trial.number': 36, 'dt_min_samples_leaf': 6}",lemon-pine-798,DecisionTree,"['TfIdf', 'preprocessed']"
